genotype,lib,chrs,start,stop,cos,width
wt,1595,Chr2,8329082,8329331,8329206,249
wt,1595,Chr3,6463928,6464345,6464136,417
wt,1595,Chr3,18300821,18300969,18300895,148
wt,1595,Chr3,20684940,20685414,20685177,474
wt,1595,Chr4,1210485,1210812,1210649,327
wt,1595,Chr4,5249774,5250087,5249930,313
wt,1595,Chr4,18183471,18183546,18183509,75
wt,1595,Chr5,7085307,7085587,7085447,280
wt,1634,Chr1,17380108,17380159,17380134,51
wt,1634,Chr3,7756388,7757120,7756754,732
wt,1634,Chr3,9339071,9339166,9339119,95
wt,1634,Chr3,22208091,22209849,22208970,1758
wt,1634,Chr4,7369013,7369069,7369041,56
wt,1634,Chr5,6368983,6369323,6369153,340
wt,1634,Chr5,7977536,7977789,7977662,253
wt,1634,Chr5,23097067,23098340,23097703,1273
wt,1639,Chr1,13011122,13012852,13011987,1730
wt,1639,Chr1,23910826,23911122,23910974,296
wt,1639,Chr2,4742031,4742353,4742192,322
wt,1639,Chr3,11807309,11807549,11807429,240
wt,1639,Chr4,6973473,6973490,6973481,17
wt,1639,Chr4,9341398,9341677,9341538,279
wt,1639,Chr4,17398846,17401102,17399974,2256
wt,1642,Chr1,11348578,11348827,11348702,249
wt,1642,Chr2,16758925,16759074,16758999,149
wt,1642,Chr3,7215022,7216079,7215550,1057
wt,1642,Chr3,10358423,10358453,10358438,30
wt,1642,Chr3,11745009,11745471,11745240,462
wt,1642,Chr3,20868796,20869991,20869394,1195
wt,1642,Chr4,847871,848782,848327,911
wt,1642,Chr4,6440313,6440766,6440539,453
wt,1642,Chr5,7794058,7794700,7794379,642
wt,1642,Chr5,21506159,21506563,21506361,404
wt,1673,Chr1,9077075,9077832,9077453,757
wt,1673,Chr1,24686667,24687117,24686892,450
wt,1673,Chr2,12944830,12946156,12945493,1326
wt,1673,Chr3,5228583,5239186,5233885,10603
wt,1673,Chr3,7879026,7879231,7879128,205
wt,1673,Chr4,11880222,11880585,11880404,363
wt,1673,Chr5,10453454,10454682,10454068,1228
wt,1676,Chr1,8939485,8940149,8939817,664
wt,1676,Chr1,16968473,16969336,16968905,863
wt,1676,Chr1,24764433,24764623,24764528,190
wt,1676,Chr1,27533108,27533175,27533142,67
wt,1676,Chr4,6299919,6300120,6300019,201
wt,1676,Chr4,10344238,10344468,10344353,230
wt,1676,Chr5,3851710,3858445,3855078,6735
wt,1676,Chr5,10371928,10373696,10372812,1768
wt,1678,Chr1,5508567,5508718,5508643,151
wt,1678,Chr1,26612845,26616062,26614453,3217
wt,1678,Chr2,2023986,2024893,2024440,907
wt,1678,Chr3,344071,344077,344074,6
wt,1678,Chr3,19204057,19206626,19205341,2569
wt,1678,Chr4,415830,416731,416280,901
wt,1678,Chr4,9131539,9131689,9131614,150
wt,1679,Chr1,9204841,9213916,9209379,9075
wt,1679,Chr2,10122627,10122635,10122631,8
wt,1679,Chr2,10127807,10127978,10127893,171
wt,1679,Chr2,13360374,13361973,13361174,1599
wt,1679,Chr3,4755636,4757619,4756628,1983
wt,1679,Chr4,12450369,12450579,12450474,210
wt,1679,Chr5,764809,765169,764989,360
wt,1679,Chr5,26389483,26389974,26389729,491
wt,1679,Chr5,26872457,26872505,26872481,48
wt,1680,Chr1,16642993,16643196,16643095,203
wt,1680,Chr2,9700564,9701398,9700981,834
wt,1680,Chr4,1439815,1439945,1439880,130
wt,1680,Chr4,12846372,12846783,12846578,411
wt,1680,Chr5,1933404,1933544,1933474,140
wt,1680,Chr5,20326707,20326794,20326751,87
wt,1687,Chr2,6345050,6345574,6345312,524
wt,1687,Chr4,408246,408274,408260,28
wt,1687,Chr4,5712279,5712609,5712444,330
wt,1687,Chr5,2605567,2606357,2605962,790
wt,1687,Chr5,9655246,9656102,9655674,856
wt,1719,Chr1,11970099,11971670,11970885,1571
wt,1719,Chr1,23449113,23449550,23449331,437
wt,1719,Chr2,2585254,2585451,2585352,197
wt,1719,Chr2,7410801,7410958,7410879,157
wt,1719,Chr3,9902623,9902913,9902768,290
wt,1719,Chr4,7328459,7329078,7328769,619
wt,1719,Chr4,15906905,15907013,15906959,108
wt,1719,Chr5,829711,829761,829736,50
wt,1719,Chr5,15748078,15748324,15748201,246
wt,1723,Chr1,4540314,4540457,4540386,143
wt,1723,Chr1,10891549,10891812,10891681,263
wt,1723,Chr1,27000761,27001469,27001115,708
wt,1723,Chr2,204597,205186,204891,589
wt,1723,Chr2,1470088,1470623,1470356,535
wt,1723,Chr2,15118717,15118997,15118857,280
wt,1723,Chr3,8929042,8929343,8929192,301
wt,1723,Chr3,15752881,15752939,15752910,58
wt,1723,Chr3,22109302,22109879,22109590,577
wt,1723,Chr4,302100,302639,302370,539
wt,1723,Chr4,18280718,18280792,18280755,74
wt,1723,Chr5,18378604,18379056,18378830,452
wt,1727,Chr1,4162122,4162884,4162503,762
wt,1727,Chr1,7739748,7741021,7740384,1273
wt,1727,Chr2,6535539,6535693,6535616,154
wt,1727,Chr2,7751956,7752337,7752146,381
wt,1727,Chr4,6324569,6325256,6324913,687
wt,1727,Chr5,7306279,7306811,7306545,532
wt,1727,Chr5,14914792,14915796,14915294,1004
wt,1735,Chr1,17711388,17712153,17711770,765
wt,1735,Chr2,360100,360172,360136,72
wt,1735,Chr2,5068196,5068251,5068224,55
wt,1735,Chr2,18831799,18832214,18832007,415
wt,1735,Chr3,3073193,3075252,3074223,2059
wt,1735,Chr4,166970,167046,167008,76
wt,1735,Chr4,6025149,6025576,6025363,427
wt,1735,Chr4,8499741,8500212,8499977,471
wt,1735,Chr5,8094255,8098626,8096441,4371
wt,1735,Chr5,25277109,25277169,25277139,60
wt,1743,Chr1,15921991,15922213,15922102,222
wt,1743,Chr1,18405459,18405567,18405513,108
wt,1743,Chr3,10713769,10713804,10713787,35
wt,1743,Chr3,23183504,23183573,23183538,69
wt,1743,Chr4,6095900,6096042,6095971,142
wt,1743,Chr4,14707366,14708612,14707989,1246
wt,1743,Chr5,19179273,19179511,19179392,238
wt,1759,Chr1,9100273,9100415,9100344,142
wt,1759,Chr2,1480759,1481653,1481206,894
wt,1759,Chr2,6033611,6033845,6033728,234
wt,1759,Chr3,5274034,5274900,5274467,866
wt,1759,Chr3,8558362,8560723,8559542,2361
wt,1759,Chr3,17200724,17200799,17200762,75
wt,1759,Chr4,8646844,8647198,8647021,354
wt,1759,Chr4,10764715,10764777,10764746,62
wt,1759,Chr5,257298,257378,257338,80
wt,1759,Chr5,9720119,9720679,9720399,560
wt,1759,Chr5,17625551,17625603,17625577,52
wt,1767,Chr1,4873250,4873347,4873298,97
wt,1767,Chr1,17357157,17357506,17357331,349
wt,1767,Chr2,311611,313333,312472,1722
wt,1767,Chr2,857014,858030,857522,1016
wt,1767,Chr2,7296398,7296588,7296493,190
wt,1767,Chr3,950676,951135,950906,459
wt,1767,Chr3,18704643,18704749,18704696,106
wt,1767,Chr4,16452627,16452695,16452661,68
wt,1767,Chr5,14872234,14872458,14872346,224
wt,1771,Chr1,10580643,10581091,10580867,448
wt,1771,Chr1,24609312,24609467,24609390,155
wt,1771,Chr3,1335251,1335477,1335364,226
wt,1771,Chr3,11310814,11310968,11310891,154
wt,1771,Chr3,18750944,18751343,18751144,399
wt,1771,Chr4,714791,715359,715075,568
wt,1771,Chr4,7346060,7346140,7346100,80
wt,1771,Chr5,7912866,7912901,7912884,35
wt,1771,Chr5,9091952,9092122,9092037,170
wt,1776,Chr1,3877554,3877581,3877568,27
wt,1776,Chr1,9800297,9800561,9800429,264
wt,1776,Chr1,22365460,22365804,22365632,344
wt,1776,Chr2,220022,220106,220064,84
wt,1776,Chr2,13516222,13516793,13516508,571
wt,1776,Chr3,8234767,8234875,8234821,108
wt,1776,Chr3,10590471,10590698,10590585,227
wt,1776,Chr5,7912931,7913224,7913077,293
wt,1794,Chr1,4337681,4339842,4338761,2161
wt,1794,Chr1,11930705,11931202,11930953,497
wt,1794,Chr1,24007089,24007939,24007514,850
wt,1794,Chr2,9721379,9721563,9721471,184
wt,1794,Chr3,1772894,1772969,1772932,75
wt,1794,Chr3,8133274,8134244,8133759,970
wt,1794,Chr4,15841764,15842288,15842026,524
wt,1794,Chr5,8214359,8214813,8214586,454
wt,1794,Chr5,23936606,23937228,23936917,622
wt,1816,Chr1,11088070,11088307,11088188,237
wt,1816,Chr2,7037766,7037923,7037844,157
wt,1816,Chr3,16599738,16599817,16599778,79
wt,1816,Chr3,18908687,18908822,18908755,135
wt,1816,Chr4,918540,919246,918893,706
wt,1816,Chr4,8871234,8873168,8872201,1934
wt,1816,Chr5,8723784,8727722,8725753,3938
wt,1816,Chr5,15753113,15754150,15753631,1037
wt,1834,Chr1,10893258,10893398,10893328,140
wt,1834,Chr1,29777387,29778189,29777788,802
wt,1834,Chr2,835752,836067,835910,315
wt,1834,Chr2,7237936,7238352,7238144,416
wt,1834,Chr2,12529307,12529680,12529493,373
wt,1834,Chr4,301329,301649,301489,320
wt,1834,Chr4,7282887,7283063,7282975,176
wt,1834,Chr5,8775562,8777233,8776398,1671
wt,1834,Chr5,18133464,18134522,18133993,1058
wt,1840,Chr1,4289051,4289556,4289303,505
wt,1840,Chr1,23947446,23947702,23947574,256
wt,1840,Chr1,29179758,29181832,29180795,2074
wt,1840,Chr2,6018173,6018933,6018553,760
wt,1840,Chr3,891333,891473,891403,140
wt,1840,Chr3,11050585,11050685,11050635,100
wt,1840,Chr3,11402130,11402264,11402197,134
wt,1840,Chr4,8448030,8448288,8448159,258
wt,1840,Chr5,1961637,1961969,1961803,332
wt,1840,Chr5,18893682,18894884,18894283,1202
wt,1851,Chr1,29781708,29782160,29781934,452
wt,1851,Chr2,2202060,2202236,2202148,176
wt,1851,Chr3,9710487,9711363,9710925,876
wt,1851,Chr3,22790819,22791165,22790992,346
wt,1851,Chr4,5371250,5371418,5371334,168
wt,1851,Chr5,953895,954847,954371,952
wt,1851,Chr5,23312159,23312446,23312303,287
wt,1854,Chr1,12163394,12164711,12164052,1317
wt,1854,Chr3,4361303,4361427,4361365,124
wt,1854,Chr3,8545855,8546353,8546104,498
wt,1854,Chr5,21110476,21110576,21110526,100
wt,1859,Chr1,6098681,6099146,6098913,465
wt,1859,Chr1,11214477,11215185,11214831,708
wt,1859,Chr1,30156544,30156853,30156698,309
wt,1859,Chr3,14761601,14761655,14761628,54
wt,1859,Chr4,255543,255586,255565,43
wt,1859,Chr5,2420497,2420516,2420507,19
wt,1860,Chr1,9927740,9927836,9927788,96
wt,1860,Chr1,29980558,29981338,29980948,780
wt,1860,Chr2,18078318,18079816,18079067,1498
wt,1860,Chr3,764754,764902,764828,148
wt,1860,Chr3,22764424,22767145,22765784,2721
wt,1860,Chr4,716636,717707,717172,1071
wt,1860,Chr4,5700866,5700959,5700912,93
wt,1860,Chr5,21120143,21120169,21120156,26
wt,1861,Chr1,26116739,26116964,26116851,225
wt,1861,Chr2,2307373,2308143,2307758,770
wt,1861,Chr3,10139520,10139645,10139582,125
wt,1861,Chr4,1020451,1021323,1020887,872
wt,1861,Chr4,5298836,5298982,5298909,146
wt,1861,Chr4,10358343,10359396,10358869,1053
wt,1861,Chr5,13880021,13880178,13880099,157
wt,1868,Chr1,8340841,8341205,8341023,364
wt,1868,Chr1,17944791,17955008,17949899,10217
wt,1868,Chr2,16264604,16265155,16264880,551
wt,1868,Chr5,2172495,2176034,2174265,3539
wt,1868,Chr5,7974252,7974607,7974430,355
wt,1868,Chr5,26686171,26686630,26686401,459
wt,1873,Chr1,23778756,23778798,23778777,42
wt,1873,Chr1,26550897,26551905,26551401,1008
wt,1873,Chr2,9567281,9568129,9567705,848
wt,1873,Chr3,16596574,16597333,16596954,759
wt,1873,Chr4,11254676,11255144,11254910,468
wt,1873,Chr5,26704533,26707526,26706029,2993
wt,1874,Chr1,17254093,17254591,17254342,498
wt,1874,Chr1,27503862,27504704,27504283,842
wt,1874,Chr2,654752,655473,655112,721
wt,1874,Chr3,10355398,10355494,10355446,96
wt,1874,Chr3,10714038,10714099,10714068,61
wt,1874,Chr3,20274530,20274601,20274566,71
wt,1874,Chr4,348112,348781,348446,669
wt,1874,Chr4,17477357,17477717,17477537,360
wt,1874,Chr5,26246837,26247606,26247221,769
wt,1877,Chr1,24369221,24369453,24369337,232
wt,1877,Chr2,1364253,1364278,1364265,25
wt,1877,Chr2,11047571,11048414,11047993,843
wt,1877,Chr2,16745006,16749710,16747358,4704
wt,1877,Chr3,20438445,20438895,20438670,450
wt,1877,Chr4,17711052,17711517,17711284,465
wt,1877,Chr5,76792,76821,76806,29
wt,1880,Chr1,8382425,8383285,8382855,860
wt,1880,Chr2,11477744,11478086,11477915,342
wt,1880,Chr3,4777828,4778067,4777948,239
wt,1880,Chr5,1416381,1416554,1416467,173
wt,1880,Chr5,14247907,14273489,14260698,25582
wt,1893,Chr1,24634999,24635760,24635379,761
wt,1893,Chr2,7769784,7770256,7770020,472
wt,1893,Chr3,15406362,15407022,15406692,660
wt,1893,Chr3,19922579,19923225,19922902,646
wt,1893,Chr4,7635543,7635589,7635566,46
wt,1893,Chr4,16917687,16918127,16917907,440
wt,1893,Chr5,8199435,8199684,8199559,249
wt,1893,Chr5,14893492,14893688,14893590,196
wt,1893,Chr5,26024125,26024542,26024333,417
wt,1894,Chr1,13278625,13278846,13278735,221
wt,1894,Chr1,24646201,24646511,24646356,310
wt,1894,Chr3,4981963,4982018,4981991,55
wt,1894,Chr3,9493272,9493582,9493427,310
wt,1894,Chr5,5811899,5811947,5811923,48
wt,1898,Chr1,10574730,10574738,10574734,8
wt,1898,Chr1,28939559,28942080,28940819,2521
wt,1898,Chr3,9742871,9743052,9742961,181
wt,1901,Chr1,4049678,4049773,4049726,95
wt,1901,Chr2,9907153,9907223,9907188,70
wt,1901,Chr2,16758925,16759074,16758999,149
wt,1901,Chr2,17861667,17863782,17862725,2115
wt,1901,Chr4,5247985,5248148,5248067,163
wt,1901,Chr4,6892093,6892359,6892226,266
wt,1901,Chr5,13357479,13361841,13359660,4362
wt,1903,Chr1,5807457,5808914,5808185,1457
wt,1903,Chr1,12374919,12375289,12375104,370
wt,1903,Chr1,19426994,19427142,19427068,148
wt,1903,Chr2,641455,641522,641489,67
wt,1903,Chr2,13150333,13151493,13150913,1160
wt,1903,Chr3,11051827,11052152,11051989,325
wt,1903,Chr3,19580188,19582106,19581147,1918
wt,1903,Chr4,5375941,5376984,5376463,1043
wt,1903,Chr4,17454766,17455040,17454903,274
wt,1903,Chr5,740166,740907,740536,741
wt,1903,Chr5,13869301,13869848,13869575,547
wt,1906,Chr1,17859705,17859914,17859809,209
wt,1906,Chr2,9858890,9859106,9858998,216
wt,1906,Chr4,14219302,14221227,14220264,1925
wt,1906,Chr5,7450994,7451318,7451156,324
wt,1906,Chr5,24955723,24955835,24955779,112
wt,1910,Chr1,2474671,2476258,2475465,1587
wt,1910,Chr1,5427788,5427793,5427790,5
wt,1910,Chr1,25531005,25531765,25531385,760
wt,1910,Chr1,29508049,29508254,29508151,205
wt,1910,Chr2,1558233,1563204,1560719,4971
wt,1910,Chr2,14441250,14442355,14441802,1105
wt,1910,Chr3,18751343,18751617,18751480,274
wt,1910,Chr4,5737875,5737897,5737886,22
wt,1910,Chr4,10227764,10228808,10228286,1044
wt,1910,Chr5,7468334,7468568,7468451,234
wt,1915,Chr1,12494889,12495134,12495011,245
wt,1915,Chr1,24559656,24559833,24559744,177
wt,1915,Chr2,18311001,18311539,18311270,538
wt,1915,Chr4,1533888,1534345,1534116,457
wt,1915,Chr4,11798324,11799738,11799031,1414
wt,1957,Chr1,1885208,1885479,1885344,271
wt,1957,Chr1,11822267,11822350,11822309,83
wt,1957,Chr2,5537099,5537529,5537314,430
wt,1957,Chr3,14939925,14940751,14940338,826
wt,1957,Chr5,10264141,10264239,10264190,98
wt,1958,Chr1,18476550,18478037,18477294,1487
wt,1958,Chr2,14726575,14727467,14727021,892
wt,1958,Chr3,7379392,7379576,7379484,184
wt,1958,Chr4,8306036,8308353,8307194,2317
wt,1958,Chr4,9253974,9254191,9254082,217
wt,1958,Chr5,7637477,7638147,7637812,670
wt,1958,Chr5,8041720,8041930,8041825,210
wt,1958,Chr5,16087082,16087625,16087354,543
wt,1958,Chr5,26655222,26655837,26655530,615
wt,1960,Chr1,17198072,17198312,17198192,240
wt,1960,Chr2,257285,257908,257597,623
wt,1960,Chr3,11097157,11098081,11097619,924
wt,1960,Chr3,12593786,12595702,12594744,1916
wt,1960,Chr4,6255594,6255725,6255660,131
wt,1960,Chr5,8285737,8288452,8287095,2715
wt,1962,Chr1,7041339,7045933,7043636,4594
wt,1962,Chr1,28150033,28150434,28150233,401
wt,1962,Chr2,9967357,9968319,9967838,962
wt,1962,Chr2,13586710,13589247,13587978,2537
wt,1962,Chr3,7622162,7623520,7622841,1358
wt,1962,Chr3,7681949,7682056,7682003,107
wt,1962,Chr3,22433981,22434081,22434031,100
wt,1962,Chr3,23224516,23224840,23224678,324
wt,1962,Chr5,8661770,8662377,8662074,607
wt,1962,Chr5,15632615,15632898,15632757,283
wt,1962,Chr5,26586211,26587116,26586663,905
wt,1963,Chr1,17988264,17988565,17988414,301
wt,1963,Chr1,27094583,27095813,27095198,1230
wt,1963,Chr2,13703545,13704291,13703918,746
wt,1963,Chr3,15939851,15940213,15940032,362
wt,1963,Chr4,8602194,8603163,8602678,969
wt,1963,Chr5,6978549,6978777,6978663,228
wt,1963,Chr5,10705319,10705501,10705410,182
wt,1963,Chr5,26187478,26189344,26188411,1866
wt,1964,Chr1,7763014,7765037,7764026,2023
wt,1964,Chr1,8354852,8355045,8354948,193
wt,1964,Chr1,29179758,29180520,29180139,762
wt,1964,Chr2,1545916,1546814,1546365,898
wt,1964,Chr3,22093873,22094154,22094013,281
wt,1964,Chr4,7246191,7246529,7246360,338
wt,1964,Chr5,9328807,9329672,9329239,865
wt,1965,Chr1,7731429,7731453,7731441,24
wt,1965,Chr1,11903456,11908372,11905914,4916
wt,1965,Chr1,25701345,25702694,25702019,1349
wt,1965,Chr2,1663594,1663654,1663624,60
wt,1965,Chr2,8670461,8671587,8671024,1126
wt,1965,Chr3,7134406,7135285,7134846,879
wt,1965,Chr3,18787802,18788201,18788002,399
wt,1965,Chr4,196050,196176,196113,126
wt,1965,Chr4,13668062,13670757,13669410,2695
wt,1965,Chr5,6069283,6069417,6069350,134
wt,1965,Chr5,13900313,13900435,13900374,122
wt,1965,Chr5,17990855,17991095,17990975,240
wt,1965,Chr5,26906090,26906900,26906495,810
wt,1966,Chr1,17453367,17453587,17453477,220
wt,1966,Chr2,7817326,7817967,7817646,641
wt,1966,Chr2,15074999,15075195,15075097,196
wt,1966,Chr3,10941636,10941722,10941679,86
wt,1966,Chr3,20531067,20531129,20531098,62
wt,1966,Chr4,7429864,7431899,7430882,2035
wt,1967,Chr1,3025355,3026189,3025772,834
wt,1967,Chr1,11636715,11636876,11636795,161
wt,1967,Chr1,16638002,16638120,16638061,118
wt,1967,Chr1,27171700,27171837,27171768,137
wt,1967,Chr2,16823680,16824123,16823902,443
wt,1967,Chr3,1133393,1134424,1133909,1031
wt,1967,Chr3,16188569,16188732,16188651,163
wt,1967,Chr4,6044558,6045135,6044846,577
wt,1967,Chr4,6188831,6189033,6188932,202
wt,1967,Chr4,9450388,9450560,9450474,172
wt,1967,Chr5,2191155,2191851,2191503,696
wt,1976,Chr1,19689774,19690184,19689979,410
wt,1976,Chr1,24443738,24443906,24443822,168
wt,1976,Chr2,10367487,10367792,10367639,305
wt,1976,Chr2,15723768,15724136,15723952,368
wt,1976,Chr3,2176302,2176703,2176502,401
wt,1976,Chr3,9196661,9196751,9196706,90
wt,1976,Chr4,7414823,7415194,7415009,371
wt,1976,Chr4,17638107,17638209,17638158,102
wt,1976,Chr5,8378680,8378923,8378802,243
wt,1976,Chr5,9103557,9103894,9103725,337
wt,1976,Chr5,24958918,24959303,24959110,385
wt,1984,Chr1,5819740,5820915,5820328,1175
wt,1984,Chr1,14174917,14329820,14252369,154903
wt,1984,Chr1,28929651,28930155,28929903,504
wt,1984,Chr2,12789296,12789724,12789510,428
wt,1984,Chr3,22902335,22904444,22903389,2109
wt,1984,Chr4,8734683,8734746,8734715,63
wt,1984,Chr4,17575633,17575850,17575741,217
wt,1984,Chr5,688787,689100,688943,313
wt,1984,Chr5,16319489,16319496,16319493,7
wt,1990,Chr1,8147771,8148803,8148287,1032
wt,1990,Chr2,10262743,10262823,10262783,80
wt,1990,Chr2,14627559,14628021,14627790,462
wt,1990,Chr3,3786216,3793479,3789848,7263
wt,1990,Chr3,16924381,16924542,16924461,161
wt,1990,Chr4,5440938,5441745,5441342,807
wt,1990,Chr4,6853714,6854085,6853900,371
wt,1990,Chr4,14163314,14167059,14165186,3745
wt,1990,Chr5,5168004,5168326,5168165,322
wt,1990,Chr5,14623896,14623963,14623930,67
wt,1991,Chr1,3572426,3572580,3572503,154
wt,1991,Chr1,24099879,24099911,24099895,32
wt,1991,Chr3,10320050,10320285,10320168,235
wt,1991,Chr5,840996,841098,841047,102
wt,1991,Chr5,7524260,7525118,7524689,858
wt,1991,Chr5,18737472,18738328,18737900,856
wt,1992,Chr1,4780252,4780293,4780272,41
wt,1992,Chr1,19651919,19651943,19651931,24
wt,1992,Chr2,146455,146642,146549,187
wt,1992,Chr2,374126,375007,374566,881
wt,1992,Chr2,10270268,10270339,10270304,71
wt,1992,Chr2,15811473,15812126,15811799,653
wt,1992,Chr3,9706957,9707679,9707318,722
wt,1992,Chr5,993971,996339,995155,2368
wt,1992,Chr5,8186757,8187529,8187143,772
wt,2025,Chr2,7001264,7001480,7001372,216
wt,2025,Chr3,2827714,2830269,2828992,2555
wt,2025,Chr4,17432701,17432997,17432849,296
wt,2025,Chr5,10134973,10135276,10135125,303
wt,2047,Chr3,8591175,8591800,8591487,625
wt,2047,Chr3,10686699,10686810,10686755,111
wt,2047,Chr4,11566481,11566613,11566547,132
wt,2047,Chr4,15085552,15085675,15085614,123
wt,2047,Chr5,8284698,8285737,8285218,1039
wt,2048,Chr1,19409317,19409590,19409453,273
wt,2048,Chr1,24809419,24809664,24809541,245
wt,2048,Chr3,8665756,8666272,8666014,516
wt,2048,Chr3,10693776,10694107,10693942,331
wt,2048,Chr4,7998071,7998095,7998083,24
wt,2049,Chr1,1133765,1133863,1133814,98
wt,2049,Chr1,17696643,17697672,17697157,1029
wt,2049,Chr1,21687166,21687195,21687180,29
wt,2049,Chr2,7049289,7050941,7050115,1652
wt,2049,Chr2,13207700,13208563,13208132,863
wt,2049,Chr3,9809834,9811157,9810496,1323
wt,2049,Chr4,1509129,1509372,1509251,243
wt,2049,Chr4,17483198,17483604,17483401,406
wt,2049,Chr5,21265155,21265346,21265251,191
wt,2049,Chr5,26748648,26748816,26748732,168
wt,2056,Chr1,9359275,9359501,9359388,226
wt,2056,Chr1,9954455,9955111,9954783,656
wt,2056,Chr2,7220385,7220688,7220537,303
wt,2056,Chr3,843331,843687,843509,356
wt,2056,Chr4,1197534,1197624,1197579,90
wt,2056,Chr4,17203158,17204054,17203606,896
wt,2056,Chr5,270689,270910,270799,221
wt,2056,Chr5,1795437,1795663,1795550,226
wt,2058,Chr1,28745359,28746408,28745883,1049
wt,2058,Chr2,2198462,2198998,2198730,536
wt,2058,Chr3,17988823,17988984,17988903,161
wt,2058,Chr3,18373264,18374419,18373842,1155
wt,2058,Chr4,10480911,10481139,10481025,228
wt,2058,Chr5,5605846,5606283,5606064,437
wt,2058,Chr5,6282608,6282692,6282650,84
wt,2058,Chr5,15753113,15754150,15753631,1037
wt,2059,Chr1,8914427,8914524,8914475,97
wt,2059,Chr1,16484232,16484704,16484468,472
wt,2059,Chr1,17239668,17239693,17239680,25
wt,2059,Chr2,756441,757267,756854,826
wt,2059,Chr2,7636947,7638118,7637533,1171
wt,2059,Chr3,2888386,2889198,2888792,812
wt,2059,Chr3,10898667,10898693,10898680,26
wt,2059,Chr4,5741151,5741841,5741496,690
wt,2059,Chr4,11743135,11743638,11743387,503
wt,2059,Chr5,6725581,6726957,6726269,1376
wt,2059,Chr5,26226132,26226798,26226465,666
wt,2062,Chr1,971198,986719,978958,15521
wt,2062,Chr1,7834172,7835077,7834624,905
wt,2062,Chr1,17464286,17464541,17464414,255
wt,2062,Chr1,30343319,30343329,30343324,10
wt,2062,Chr2,7021115,7021249,7021182,134
wt,2062,Chr3,7598785,7598957,7598871,172
wt,2062,Chr3,8679743,8681975,8680859,2232
wt,2062,Chr3,21264595,21264795,21264695,200
wt,2062,Chr4,12348018,12348124,12348071,106
wt,2062,Chr4,14122616,14123574,14123095,958
wt,2062,Chr5,13773820,13773847,13773834,27
wt,2062,Chr5,18469922,18470354,18470138,432
wt,2062,Chr5,24237276,24237655,24237466,379
wt,2064,Chr1,13048184,13048611,13048398,427
wt,2064,Chr2,9895343,9897871,9896607,2528
wt,2064,Chr2,17746046,17748864,17747455,2818
wt,2064,Chr3,17476977,17477069,17477023,92
wt,2064,Chr3,21211994,21212292,21212143,298
